X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
2.3385699,-9.595580708,-7.288049279,-2.358401392,-6.823803649,3.966868708,6.267424043,-4.906344812,-3.693580042,-6.482021825,-6.59989535,2.702815957,2.849562518,-9.983231061,-2.948381728,1
-1.334530506,8.073754818,5.507603092,0.780601945,-0.595455073,9.116986643,8.689211298,-3.049860061,-4.727451929,5.633745982,-9.089171214,-3.434097833,-7.516143747,-4.422327946,-10.39589662,2
-6.320843208,-8.555311874,0.173260894,3.921295211,-1.812316375,0.149486339,-10.50936903,1.631912847,8.967935003,8.413576515,3.799487931,-8.352151301,8.10649909,7.939408624,-5.230156544,0
2.731003184,-11.45886122,-8.274737255,-2.932553172,-8.378821377,6.287611733,5.578325612,-3.301454754,-3.92221024,-8.169134208,-9.666099358,4.014663487,1.708707703,-9.811144447,-0.590927678,1
4.587133466,-9.179885006,-7.672388842,-2.493457308,-6.248658569,3.440355889,7.173075641,-3.244640916,-4.13018086,-7.607177824,-9.380145954,3.545224885,2.346180233,-7.752455226,-2.183207987,1
2.223656837,-10.69966589,-8.216647234,-5.621171106,-6.702454787,4.420815314,7.890938204,-3.544428719,-4.474821554,-9.211038219,-8.585126025,3.655721972,0.505868551,-10.50171051,-0.034086789,1
-7.460224148,-9.540114784,-1.873568628,4.362496259,0.624046185,-0.694175026,-9.048429003,0.522294601,8.565882114,5.671883969,6.195241827,-8.391485821,7.045017491,7.292373239,-5.125850293,0
-1.119970345,8.838138922,4.337030812,0.741670114,-0.33280974,7.756532697,9.089987149,-3.897249146,-6.872301295,4.502785104,-9.01226173,-1.544378314,-9.298306627,-3.240270824,-8.539792776,2
3.132632817,-8.604484178,-7.825380848,-4.243867787,-7.442555842,7.752906095,6.113456761,-4.369538318,-4.453563373,-9.116807707,-6.762289996,3.801196407,2.604313456,-8.406328407,0.05982305,1
-2.619410164,6.809015328,5.2659189,1.491226898,0.002313934,9.237524357,9.313135603,-3.192701222,-5.850642796,4.571415843,-9.688322215,-2.5915023,-8.633843886,-4.033596399,-10.16508063,2
-6.460685006,-10.39845696,-0.604475049,4.086169903,-0.593318923,-1.889743126,-8.965723987,-0.769231511,10.74637829,7.924324771,2.721453991,-7.896750368,8.197315963,8.445393543,-7.497605464,0
-5.872244159,-10.78751917,-1.800059265,5.468988936,-2.474547817,-0.928464741,-10.04541724,-1.028388962,8.118113298,8.342392554,4.013924824,-6.831504763,8.785283815,9.142407335,-7.081793527,0
4.039236372,-9.160013543,-6.921662737,-4.618165998,-6.421988469,6.064967739,5.783679245,-3.96564935,-4.643604602,-9.202733886,-7.705744921,3.978685648,1.820654771,-9.68794899,-0.173131971,1
0.838019227,-12.12327682,-7.979046265,-2.018752486,-7.48156751,3.075480823,4.290275853,-2.258464471,-3.715008893,-6.067798658,-9.362603557,5.82908327,2.731727095,-8.061663625,-1.020057966,1
-7.11916884,-9.247044721,1.326016767,5.657014637,-0.612880392,-1.873672943,-11.92045094,0.201522445,9.243365481,7.700714816,4.133677981,-7.522653449,8.05686111,7.757031062,-5.51509307,0
-6.600555752,-9.601452502,-1.533539686,3.587679553,-0.825388659,-1.477985957,-8.59802612,0.952978562,9.259231609,6.642383031,3.657113701,-7.422499514,8.485516672,6.38955349,-5.906631203,0
3.353933753,-10.3560612,-7.527056133,-3.063214729,-6.820739685,4.915843719,6.671151967,-4.669506424,-4.41001791,-7.195567945,-11.28921823,5.186911462,0.457351807,-6.780206091,-0.092064385,1
-6.981105316,-8.741364759,-1.008375351,3.578500461,-2.060491279,-0.517615786,-10.71276983,1.283914489,11.61366592,8.414572081,5.295581375,-7.918799909,8.93905591,7.530781893,-8.766707015,0
1.95744422,-10.74081481,-8.163164733,-2.826845915,-7.546980005,5.660447852,7.7699956,-3.626317483,-2.696634583,-7.517601326,-8.123603429,4.413103577,3.678086838,-9.67478414,-0.65087722,1
1.90412536,-10.06504278,-7.708691209,-4.363733878,-6.003679238,5.493401313,5.572977695,-1.825360421,-4.169251803,-7.94759268,-8.005254088,4.274811051,-0.212777177,-9.253605638,0.335380167,1
-2.090765656,7.805488637,5.698871,3.482972823,2.987514223,9.508928175,9.810625081,-3.264438847,-3.70507902,6.058948586,-9.036108407,-3.265023651,-6.906827536,-2.734583126,-7.722758751,2
-3.151043522,6.58429063,4.606673942,1.741098516,3.030823984,10.53570692,7.903840654,-4.562210386,-5.932060037,7.084853053,-9.163018772,-3.909555416,-9.613575789,-4.798865179,-8.081179132,2
1.135766401,-9.867059863,-8.778427113,-3.915916025,-6.411871362,4.367099427,6.133233736,-4.457943967,-4.93760747,-6.898622052,-8.964676625,6.810413639,0.134041828,-7.426804952,-1.688246003,1
2.475366447,-8.560193681,-7.416864775,-4.47545903,-6.698800426,5.207256894,6.5940858,-2.437853914,-4.169037741,-7.358500733,-8.195229978,4.150730342,3.114796653,-7.578163439,-0.233520391,1
3.903103241,-9.709414895,-9.623262858,-3.877235996,-7.30270276,3.883406772,6.667800521,-3.113742725,-5.153221638,-7.191280786,-7.509798111,2.929664016,3.165411037,-8.900264053,-1.014931787,1
-6.936478022,-10.06216485,-0.59986308,4.547824029,-1.576883836,-0.126280297,-8.643922574,-0.405384116,9.53537522,8.332071655,1.930371133,-8.24378345,6.877560254,6.605489793,-6.30831262,0
-5.769772924,-10.1209199,-1.619846073,2.363369406,-1.516537246,-0.609985171,-9.77077938,-1.438899778,9.899673901,7.863840018,4.794764572,-7.642768063,7.079733861,6.149119733,-6.275523356,0
-1.73533498,8.637692636,2.501490967,1.060829224,1.722042144,11.21489745,11.36753133,-4.026080654,-5.503814364,6.910095755,-7.84873941,-2.955413531,-8.705117864,-3.078809626,-8.664397692,2
-7.2450178,-10.81679571,1.762651072,4.653032472,-0.673537509,0.85515517,-8.998527322,0.765047128,8.258635454,6.430719105,4.301852601,-9.648307907,6.76070459,8.528438277,-7.149888833,0
-3.230646763,8.931675639,4.142320913,1.622129026,3.903610612,9.448620312,10.86263504,-3.001835235,-4.314897199,6.217256329,-9.507745074,-2.644255816,-8.314812501,-2.184615977,-5.996969009,2
-4.486239057,-9.629662743,-1.70506996,4.158305768,-2.096768218,1.418680672,-10.72769017,-0.444104143,7.534626746,7.046562685,3.793413462,-8.817730273,7.542348416,7.118725532,-7.270754241,0
-6.987553602,-10.61678664,-0.254456059,5.254439931,-2.717154498,-0.313611742,-11.47154792,-0.076874191,9.793011241,6.705394499,3.671698905,-7.352200673,8.281753142,5.226525688,-7.626432389,0
1.43468919,-9.337927003,-7.864871446,-3.916326163,-6.808254983,5.482903355,4.031211981,-2.800816412,-4.571151585,-8.162013623,-9.33161102,6.945994983,2.388756526,-6.390089523,-1.671010785,1
3.410276816,-10.68575273,-8.783023979,-3.666540704,-7.390720579,5.189334177,6.528061288,-3.932286017,-4.300513352,-7.609321133,-8.994177311,2.390366421,4.158193021,-9.485125851,-1.332332308,1
-4.197688233,5.853818041,5.24249096,0.616521429,2.03983859,11.9092421,10.74286932,-3.602208302,-6.423765051,7.619462033,-9.940620124,-4.937494549,-8.600960483,-5.820180558,-9.228776386,2
-1.803832159,7.366346276,4.64026733,1.997397102,0.635739756,10.24164516,7.341294791,-0.943317885,-4.971811681,4.311230891,-8.44341883,-2.316514374,-9.663646398,-3.457085904,-7.620013368,2
-0.13331571,6.444237031,2.996404158,2.482434788,2.173709567,8.252594253,9.980631828,-1.233922598,-6.54607234,6.440355458,-8.279300848,-1.736582754,-8.165227652,-4.912435855,-8.146189862,2
2.768282268,-10.03309295,-7.69879113,-3.911618756,-6.89922961,3.881121594,6.90569563,-2.744311698,-4.474339004,-7.859845151,-7.997964223,5.206236411,0.617940409,-8.24310389,0.24308616,1
3.759613207,-9.451990953,-6.545043516,-4.084855167,-6.900306778,4.306083444,7.014128602,-2.549841917,-4.853289633,-6.883351689,-10.22585582,4.722989681,0.796158018,-8.971445929,-1.243593276,1
-3.498871286,7.933539458,4.771989636,2.634934481,0.917450257,10.43276979,9.131323723,-3.442615705,-5.350951466,4.21474001,-10.21089293,-2.622378684,-8.855935061,-2.959792372,-7.345839026,2
-2.707141107,7.522665435,2.36793968,1.345139058,3.044657206,8.567590048,8.463862692,-5.217634673,-3.231115226,5.69493257,-9.823150125,-2.968582702,-9.273339155,-4.530135481,-9.246267521,2
-0.665312241,7.074625234,2.984699941,1.799371473,0.923455549,8.093494766,8.045329365,-2.961413844,-4.67016654,5.829235144,-8.029126114,-2.845317486,-7.538711231,-4.152371442,-6.517224653,2
-1.949297823,5.979799241,4.443748009,0.872787988,1.226055768,7.783232336,10.47158086,-4.279149958,-4.43991072,6.696358852,-8.738178815,-1.10949836,-8.910547036,-3.755632928,-8.490218602,2
-6.588247043,-8.294389422,-2.121969812,4.006176622,-0.417389403,-0.51099934,-9.842526861,-0.591954178,9.274751736,7.607656398,5.517049523,-9.005779366,7.217627284,6.882748874,-7.022981788,0
2.463859053,-7.942307822,-8.825688564,-4.578301348,-6.33208896,4.076717321,5.299900251,-1.922669598,-3.734796345,-8.303113741,-7.838812513,3.981069066,3.289456585,-8.35502154,-0.633146765,1
-6.119012464,-11.01722872,-2.68213668,3.953246472,-1.490549231,-0.177168188,-10.23599224,0.024271763,9.183855286,4.975894291,4.45417523,-7.966868059,9.0444193,6.019752125,-6.26501921,0
-2.883355877,8.134038183,2.902015475,0.911131813,1.650948482,7.1565141,9.733382052,-2.42156355,-3.996696,4.469610401,-9.64532382,-3.521652403,-8.685022245,-3.362238576,-7.754432729,2
2.819287874,-10.34934793,-7.365757234,-4.814567255,-5.864164129,3.975948659,4.248477871,-4.397829897,-3.947813021,-6.690635039,-8.007463635,5.571175192,0.520913283,-9.333531298,-2.250730925,1
-1.467648477,7.871962266,4.944114935,4.272997508,1.810812988,10.61068055,9.542896162,-3.987692368,-2.991751375,4.984098686,-8.811062389,-2.34925573,-9.706476669,-3.278620361,-7.839340435,2
3.623910177,-11.06767798,-7.853328227,-2.521002835,-5.864938352,6.215567013,6.034614452,-2.852515566,-5.647768337,-7.995276042,-8.559783254,2.523126515,1.447313321,-8.093602288,0.108362489,1
-2.500980521,7.509684475,5.84359933,1.496347892,0.747208508,10.30444904,8.945229205,-2.924758203,-5.720767189,5.151568175,-7.145251928,-2.365282808,-9.379121396,-2.899645661,-9.470787502,2
2.566953741,-8.968474931,-8.426682202,-2.13085149,-7.255334563,6.032279579,6.551888371,-3.149150969,-3.025755117,-7.738989096,-7.954565724,4.568131157,2.153004856,-9.135886561,-0.03325349,1
-5.457721493,-10.28784094,-0.727637848,4.509750249,0.444163122,0.795574816,-10.80646109,-0.696779452,10.48217602,6.565133995,3.850938918,-6.813197529,8.931166909,8.045820003,-6.852586712,0
-5.508110024,-8.376035656,-0.041867415,3.832713317,-1.17316586,0.031208412,-9.802387721,0.813115514,7.346427503,7.072799822,4.679747205,-9.605010656,7.680070091,8.829476767,-7.866140642,0
-2.345908926,7.438763372,4.048125745,3.796648978,2.188592371,8.87765769,8.308149042,-3.664767255,-7.617078811,7.281648,-8.62158634,-1.576134627,-7.475012049,-4.642151344,-10.71642986,2
-4.598068058,-10.31807773,-0.574946668,4.806376648,-1.57463883,0.257475482,-10.56978811,-0.690960384,8.281316144,6.989385061,2.744015579,-8.481574951,7.161986908,6.79722605,-5.502572062,0
-5.300818718,-9.353002004,-0.92693151,4.958072448,0.110516876,0.081636,-10.15251398,0.257654313,8.468519013,7.739363743,5.504815922,-6.77219625,6.405840538,7.857867587,-6.597168142,0
4.249810758,-9.133562098,-5.928615945,-2.482111327,-7.008462598,5.50534228,5.733893826,-2.483804359,-3.0751419,-7.065532304,-8.985569422,3.03634297,3.058862847,-9.196838545,-0.2943527,1
-2.277038161,7.405191689,5.361885686,2.009059,0.742744396,10.03379529,9.947690509,-1.825680225,-5.219264101,7.738229875,-9.126585885,-3.551285674,-9.118771654,-4.811718136,-7.960960486,2
1.345177252,-9.490332972,-8.584261018,-5.625518521,-5.482470325,6.021064704,8.034272496,-2.453658804,-4.646988132,-7.564162226,-9.001117638,3.409783684,3.323284418,-9.606906619,0.328083576,1
-3.704486496,-11.00620269,0.983489748,6.649509587,-2.909675348,-0.900552208,-11.15754758,0.373849973,8.29978839,6.064177788,3.72713775,-8.256457957,6.355143946,8.095771078,-7.387610609,0
2.83307475,-8.536768038,-7.914298965,-3.402991877,-6.149123184,6.094466749,5.475763484,-2.114891779,-4.625724358,-8.180835797,-9.667078648,4.992703884,1.154822122,-8.801118866,-0.316121898,1
-6.495078218,-10.5373401,0.041714294,4.899486708,-1.727563684,-1.797785269,-8.282774518,-0.532986521,9.284484973,7.377476074,4.543686119,-7.398459357,7.724548482,8.179701967,-4.085936259,0
1.688814426,-8.513636074,-8.329660864,-3.933637143,-6.5569121,3.489759587,5.805142515,-2.284119623,-3.323059372,-6.803545627,-8.506376743,4.490360446,2.161015601,-10.78956422,-0.705722955,1
2.491410383,-8.773163104,-7.802211714,-2.349138888,-8.991736386,5.24613952,6.270764252,-1.64789565,-2.823064731,-6.193572632,-7.081480941,4.982087181,1.790116989,-8.114705464,1.31324238,1
-2.906000379,6.127166621,5.032640823,0.035316605,0.604002321,9.483331046,9.011438325,-3.13065997,-4.502408166,4.034647304,-8.187544835,-4.105937518,-8.778073457,-4.560226482,-9.093893206,2
-5.531500186,-9.433409208,0.161440301,3.064637433,-1.30473431,-0.831844071,-10.65106969,-1.326341989,6.901104879,8.935985755,4.858664493,-8.208495273,8.05844157,5.634836146,-4.78138156,0
-6.697242257,-11.29814,-0.805626098,4.28806343,-2.25505592,0.955065167,-8.701001728,0.670924139,9.072371405,7.660400206,5.454543366,-9.210110503,6.692222606,5.219999783,-7.656860738,0
-2.214265418,7.904693852,3.184899934,4.704547253,0.337693535,10.32641285,7.859576363,-0.485340679,-6.072638209,4.479656937,-9.166681384,-0.568428482,-8.59135197,-3.158322453,-9.10622281,2
-3.031542345,7.645569655,5.571948299,1.476807917,1.458269506,8.646017185,11.53433383,-2.596157962,-5.474953136,4.572293223,-8.25015005,-1.223897071,-10.68619785,-3.167597289,-8.089856703,2
-3.662055531,5.782975255,5.263812341,2.364434831,1.804260251,7.780313458,9.568234911,-3.761032168,-6.83251955,5.168863906,-9.036208587,-3.974315918,-8.669642171,-3.922837573,-7.883328324,2
0.590986922,-8.597390825,-7.310210361,-5.341895294,-6.330989471,5.463190053,5.496820303,-1.806809144,-4.710777216,-8.409138886,-8.480523351,3.195930844,0.847654245,-9.424033162,-1.412485072,1
-7.272647753,-9.929725486,0.60586413,5.096327415,-1.738728859,-0.510358466,-10.39299102,1.141003969,10.27846598,7.159749836,4.666944825,-8.757213352,9.71632141,7.983314889,-7.862616146,0
-6.149442452,-9.938929748,-0.156089343,3.18590498,-2.302739723,0.419839848,-9.813723647,-0.707899001,7.64249127,6.901172211,4.702856366,-7.122065605,5.838306234,7.657785908,-6.315113638,0
2.914452915,-9.68634467,-8.541231368,-4.012276215,-5.450452482,4.35640805,7.20324043,-3.598007614,-2.108460718,-8.293655408,-7.874522629,6.042427196,1.708975811,-8.040936165,0.281659652,1
-0.364131541,7.233722203,2.769669653,3.464269611,2.894447363,8.380829162,9.820816259,-3.630280917,-4.68885099,6.791754904,-8.815674237,-1.840738404,-7.952412649,-3.518065887,-9.07718996,2
6.040819318,-10.70535813,-8.307545396,-2.434518802,-8.395038339,3.152745301,7.727771098,-3.418946717,-2.681787946,-6.908757991,-8.939571718,5.847421475,1.75797496,-9.486294878,-1.44026687,1
-7.078950232,-10.14815406,-0.674511722,4.127538098,-1.437290483,-1.750659466,-8.725116515,0.001360786,8.54803408,6.025105616,3.818346599,-6.467657223,9.564053825,8.03985542,-5.723791681,0
1.788240999,-9.174882089,-9.840096129,-5.948507061,-6.603901596,4.93006101,5.776835028,-3.842233615,-4.225779325,-6.466506001,-9.56490555,2.610005693,1.606439188,-8.838358525,-0.773563251,1
2.310894046,-10.64522884,-7.257753799,-4.546587402,-7.054375972,5.683284221,6.236711957,-3.045034494,-3.649080836,-8.031987567,-8.636234932,5.882168669,2.5250688,-7.635952271,-1.674203594,1
2.797505909,-8.745759599,-8.607232774,-5.021484381,-7.890211724,6.023490121,6.502475941,-2.758864576,-3.009347303,-6.562429102,-8.065240843,5.810539407,2.921439456,-8.651974597,-1.333462252,1
2.403952832,-10.84207037,-6.635279119,-4.862759577,-6.902413004,4.270815037,6.530342146,-2.400627357,-4.681275555,-6.995136746,-9.255317188,3.534712245,2.670446298,-8.502985772,-0.30882536,1
-2.285754301,6.617650573,4.289700104,2.859129875,1.499741942,8.18068141,11.12031173,-2.155011865,-5.123572062,5.194158375,-8.670807237,-3.347218607,-7.075029355,-3.129791012,-9.459077487,2
-2.86009678,6.500116711,4.710716671,2.733431007,2.48093403,7.900135754,9.972123813,-3.744299955,-6.931871389,5.770561226,-6.964539821,-3.426859827,-8.593060004,-4.126799427,-8.392574238,2
-1.325761996,8.124223552,4.161326641,2.406911523,1.121214069,7.467564988,9.328656437,-3.696887585,-6.4853868,6.850279247,-8.010823513,-3.387411719,-10.65881766,-1.924499301,-9.15418579,2
-4.593942036,-10.15886302,-1.251975338,4.161893089,-2.58517279,-1.743620391,-9.422040972,-0.684920983,8.71197265,6.770851855,3.391319909,-7.44381366,7.004193926,5.740274245,-6.45649341,0
-6.91399921,-9.406027679,0.306258486,5.195959506,-3.80745816,-0.128137267,-10.16565829,-0.418959847,9.384191233,6.209376278,4.056762956,-7.016235016,7.00143807,6.990154468,-6.417483975,0
-2.515876432,6.427175277,4.8148636,1.912518616,0.689528899,9.207705398,9.798104833,-3.598697886,-6.443461525,5.657665882,-8.509298475,-4.437883627,-7.111063039,-2.562349385,-8.398517693,2
-3.238336825,6.787112443,3.647778671,1.418108982,0.739527019,8.559818546,7.910100114,-2.862691729,-5.446099493,5.897346839,-8.152725318,-1.285097302,-8.886063351,-4.116928626,-9.451580042,2
-6.9876703,-9.988529105,1.049493274,5.933023123,-1.303505021,0.936295835,-8.797492252,0.73358897,9.879815317,5.844164055,4.555581411,-8.420108176,9.828913631,6.251522074,-6.242126242,0
-5.953325207,-10.44740979,-1.069115108,6.106830206,-1.968198807,-0.098620871,-10.13071055,-0.3177187,8.429337983,8.49258156,,-6.172967107,8.461736128,6.435009734,-5.806243709,0
-7.622709392,-10.5815708,-2.499669653,3.265782242,-1.724822287,0.173043946,-7.510235908,-1.423274933,10.17036462,7.482820605,5.501544606,-6.512724854,9.859996886,7.343217703,-7.302678467,0
-3.088502767,7.338683961,5.57885082,2.485289219,-0.606538474,8.152544895,10.31851847,-3.821905051,-5.735112539,6.81623138,-6.794162592,-2.763735289,-7.561448183,-3.010978631,-8.065482004,2
-5.955189974,-9.104261143,0.026214479,2.691037805,-1.724860357,0.358502762,-10.69403214,-2.894002322,9.10517041,5.904817815,6.044268746,-7.961309212,8.002309836,6.00015291,-7.794657824,0
3.37737166,-10.7507671,-6.362531112,-4.069889981,-7.57791879,4.3851483,6.221326141,-2.488510473,-3.015379612,-7.431320825,-6.7556837,3.896073033,2.597693572,-10.66866733,0.229857396,1
-1.871990238,6.976689948,4.55505606,3.25336343,0.837109535,7.566874924,9.446991978,-4.608839903,-5.333803527,7.487878401,-8.027729172,-2.45338555,-10.01395634,-2.842001001,-9.006631993,2
3.303207223,-10.51405055,-6.665856995,-3.604923528,-9.158538412,5.034842234,7.423788771,-4.212567989,-3.844172207,-8.797966213,-9.110146951,5.152903189,1.185679545,-8.892749888,-1.075312742,1
2.641864152,-11.01758857,-6.875988263,-3.030451968,-8.021288106,4.487417138,5.714431805,-3.486754887,-2.666151697,-7.81961589,-7.6831867,1.447047813,1.338329404,-7.406617055,-0.900353053,1
3.793899035,-10.34781313,-7.727302177,-4.408680462,-7.559744491,5.065747708,6.033273414,-1.63049741,-3.512903524,-5.943267087,-7.827035882,4.445456248,2.812105739,-11.14114255,0.38846602,1
-2.567937161,5.540913973,5.372957174,2.769942767,0.966854122,9.919894675,9.604682023,-3.790755529,-5.095196078,4.603098348,-7.969809637,-3.956953529,-8.375953522,-2.613574916,-8.530724448,2
1.652452784,-8.966645861,-8.518564584,-3.437433954,-7.08772078,5.799451603,5.182539204,-4.218434088,-3.729966741,-7.516585218,-9.912805149,3.005674347,1.860913118,-8.931838026,-0.940862535,1
1.177760684,-10.89104478,-7.186724838,-5.310592863,-8.18657124,3.923868788,5.000861639,-1.629855549,-3.787403997,-8.086512244,-9.454785879,3.321315305,2.119777994,-7.769091272,-1.063435115,1
-2.680467587,7.962769167,3.759328585,2.655820365,1.397858054,8.717700034,9.190151217,-1.728916516,-4.813315094,5.509114245,-9.119577603,-4.52875907,-8.884631178,-3.947754686,-9.05663413,2
-2.107200545,7.567134103,3.421350736,1.867183447,-0.449794049,9.606584879,8.405652243,-3.020659104,-6.588961168,7.366501467,-6.999403303,-3.166904503,-9.379378309,-3.899695374,-9.334230155,2
2.366254426,-9.798254728,-7.457286467,-4.137226855,-5.615047787,4.458202375,5.272025826,-3.901503505,-3.555349571,-7.848418768,-7.626718599,4.243048302,0.288144084,-7.850800217,1.572922735,1
-7.519375653,-6.995730381,-1.586387546,3.592543075,-0.069378786,-0.989908666,-9.769321098,0.128090191,8.913435084,6.969375851,4.505019005,-6.731433756,8.294900297,6.866166516,-8.336512783,0
2.288983007,-7.862968206,-9.064021923,-5.477099121,-5.88638304,5.269775748,7.352398816,-1.38269737,-3.81520576,-7.491355884,-8.1251481,5.252051977,3.602277235,-7.981527488,-0.33715495,1
1.691447662,-7.965564586,-8.107217738,-5.000785625,-6.278136092,7.250348995,6.142232183,-2.296006985,-4.887408415,-8.21451062,-9.449586269,5.98733019,1.597891335,-8.248352622,-1.510087426,1
2.331387221,-8.009536825,-8.685181291,-4.646897235,-5.935686997,5.649288896,7.036384795,-3.558835406,-4.167760664,-6.632374045,-8.649213671,5.4939768,2.760096314,-8.140108671,0.702994417,1
1.102899399,-8.52033264,-7.914213432,-4.021208225,-6.68799965,6.421986762,6.751101744,-3.279934374,-2.320979834,-6.488201491,-10.7633358,3.712006711,0.410717307,-8.87682643,0.125317092,1
1.395849234,-12.1163561,-7.217448037,-5.685379382,-6.968639362,4.817136186,6.127964605,-3.790353884,-1.94633254,-7.387697826,-10.50350108,4.530702649,0.593652386,-8.291996413,-1.99578055,1
-2.437351006,6.405343882,4.562997827,0.399453235,-0.703914215,9.785291251,9.252181577,-3.71062922,-4.940165337,3.946551167,-9.587699888,-3.532811815,-8.116252004,-1.473450468,-10.6195633,2
2.193127857,-10.32717768,-6.446818286,-3.763715574,-6.853537243,2.858159123,5.700849795,-1.561128114,-3.886283829,-8.552778057,-7.827731901,3.852586362,0.816413535,-8.504737344,0.869061118,1
4.857956589,-10.31582179,-7.545059605,-3.881615976,-6.733353888,6.550279424,5.822867727,-2.786894429,-4.228880304,-7.597096905,-10.39457139,4.719144698,2.779367756,-8.635776921,-0.764615502,1
0.788037282,8.186511961,3.704633765,2.43900477,2.004577895,8.351106149,10.69883279,-3.749512984,-3.840908627,6.035137538,-10.90425769,-2.849877041,-7.23605018,-3.755382575,-10.15279073,2
-2.602957684,7.468335093,3.424074469,0.642078564,1.996223323,7.99423354,9.916655506,-3.592206689,-4.581697267,6.307014704,-7.801649139,-2.195079753,-10.88049681,-3.205162576,-7.980800021,2
-6.861735838,-9.583431162,0.812274515,3.726223584,-0.506011773,-0.437411483,-9.961484405,-1.307411573,10.48931915,7.857980831,4.28913244,-6.449786196,7.574507673,7.867771125,-4.723475632,0
1.841948025,-9.834250032,-8.019380722,-4.059651927,-5.899039865,5.284724746,5.911675126,-2.861415349,-5.062262408,-8.392037011,-8.07978037,4.678419028,2.037129802,-8.859142678,-2.0485568,1
-6.877399016,-10.34901007,-3.588343715,3.993476615,-4.355490337,0.370155452,-10.03054119,-0.201565878,7.770516701,7.121762099,4.282674922,-7.695704518,7.502866033,6.540679288,-8.536779857,0
-7.40342898,-9.629150695,-0.556368945,3.544833188,-1.07915136,0.900886919,-8.685620729,-1.888873786,7.712094194,7.572594217,4.835010731,-7.604519522,9.081649734,7.12163179,-7.374811058,0
2.38345065,-10.32918379,-7.892720103,-2.533362406,-6.548970057,6.907796445,3.785172029,-2.30455173,-3.121074488,-8.471730913,-6.339143191,5.173940396,3.555977939,-9.782936392,-0.200898751,1
1.966842152,-10.6948185,-8.335279447,-3.582999909,-6.76308977,4.382862301,5.703877913,-2.727267796,-3.90479695,-7.474043699,-7.074643113,2.822379268,3.531867071,-8.636316897,-1.069300021,1
0.255848028,-10.27332475,-8.066994888,-4.468020781,-6.700578297,5.5042414,6.392428301,-2.17394713,-3.266943915,-8.513647202,-7.288638944,2.503352984,1.438590601,-9.165037657,-0.168039362,1
2.14120177,-7.634346117,-7.380158642,-4.238978909,-6.183047683,4.348052241,6.370277494,-2.037263865,-4.969581219,-6.36070361,-9.152237854,5.280347554,0.817105893,-10.25536086,-1.393081306,1
-4.908854001,-10.99711486,-0.410110114,4.327224741,-0.490865438,-0.346211098,-10.12455029,0.465891473,7.85442976,6.178112877,3.700394773,-8.630335607,9.032331876,8.479598416,-5.27117,0
-8.59942825,-8.218764453,-0.503950226,3.338487015,-2.30392979,-0.307680266,-11.299988,0.440801584,8.998690497,7.995495015,3.116028685,-8.178226724,6.871048713,7.725332508,-7.370313555,0
4.108871759,-10.40200868,-7.643117865,-4.198191157,-6.09440644,5.146177165,5.969768523,-3.983586576,-4.483228157,-6.832384782,-10.87240069,3.52194297,2.909097792,-8.668828951,0.008469616,1
-4.793603785,-10.69779704,-0.71218393,3.427411968,-1.822348145,-1.751348365,-11.21451811,0.611149775,8.724302739,6.85094982,2.897716311,-6.910527858,7.345584139,6.382548778,-5.179273265,0
-2.164939398,4.608033782,4.401087433,2.191418382,-0.289613527,7.688812486,10.52622286,-1.637875781,-5.367364734,3.057934902,-8.285120069,-2.168458175,-8.339865756,-4.030571052,-7.786570892,2
4.240138421,-8.777176998,-7.940177748,-3.054119906,-5.839827702,5.862716821,5.727640524,-3.784215011,-2.7879176,-7.60787381,-8.591606547,3.986166533,4.409004733,-8.323260336,-1.041173384,1
-1.949349145,6.557247521,4.782575198,0.179290812,0.49913898,8.509012746,8.789133518,-4.306686548,-7.315091133,5.543505107,-7.449440459,-1.3692118,-6.449702518,-2.755711758,-9.908304985,2
-7.029353843,-8.880431832,-1.459742019,4.599068843,-0.684834126,0.055279626,-10.74609661,0.515967637,8.609395003,6.301540367,3.856295531,-9.068834528,4.475012056,6.673304027,-7.865516856,0
1.826175574,-8.584023899,-8.404589678,-4.067610941,-7.032685532,4.938747064,3.337613509,-2.75940246,-4.471014541,-8.210412555,-8.101582647,4.061797167,2.441436666,-9.61162401,-0.530644502,1
-2.39163382,6.134192346,4.734884865,1.879566672,0.248360082,8.861307294,9.923562286,-3.691011262,-4.984059738,6.486960759,-11.05053992,-1.115159683,-8.573129196,-3.429832183,-9.162802424,2
3.499390152,-9.375160189,-8.75802191,-6.285300087,-6.797926586,5.524626929,5.926609996,-4.051062349,-5.694007823,-6.884462877,-9.576860089,5.815522715,1.502658775,-9.648784774,0.317486199,1
-6.474299903,-9.026799907,-2.278183302,3.88723698,-0.451607475,1.382651688,-9.55486081,0.126319967,9.949504182,6.387106814,4.515552296,-6.990543837,6.56665429,7.784704462,-7.233667975,0
-5.806057479,-10.50941429,-1.237800343,5.324099056,-2.037211151,0.775241753,-9.213807785,-3.270066211,9.003704051,5.065755333,3.811878002,-9.018847413,9.903364423,7.001426341,-6.581127759,0
3.9749681,-9.415740209,-6.335431362,-1.951132734,-8.565869292,6.145695755,4.755016977,-2.781808397,-4.835163498,-6.617803345,-7.869951189,2.005014723,3.077807198,-8.707475596,-0.685191842,1
