X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
-10200.01057,-0.864310558,83963.10102,2.01403405,0.376249074,-1.673686998,0.191675702,-0.85581452,-68014.79929,-0.494564694,-1.736840473,-1.572509345,-289.8017782
1200.614826,0.950182196,118913.4023,0.35436185,0.387005159,2.532457084,-0.342294837,0.937787744,-318053.975,-0.601702689,-0.940522914,0.594081664,-35.53286648
-1806.448791,-0.348178351,100504.2347,0.029645165,-0.157409581,-1.517639875,1.26938916,-0.520465142,-74431.20855,0.31060162,-0.963355113,-0.062733045,-54.92496248
-8130.757384,-0.509593631,101862.231,-0.643133072,1.050671536,0.2334991,1.069494856,1.366766667,-63564.86735,-0.310934864,1.324010737,-0.898180759,200.8203105
-16606.24211,-1.157791546,14642.53564,1.559507129,0.139753125,1.015207864,0.926865908,-0.829344088,-144923.5464,-1.409696571,1.446485289,0.26036123,72.0250065
7290.226321,-1.125730946,-89540.91567,0.2404634,1.222711735,-1.808664108,0.046921256,0.612953276,-67022.69637,0.184268311,0.640427382,0.952345861,-77.01732687
2653.810788,1.179982896,109595.4361,0.806423883,0.031553619,-0.987436561,-0.64521894,-0.374357221,-613838.195,-0.018981128,0.020733976,-0.156899052,-30.80532625
-9204.176369,0.052125165,-170918.7862,-0.580385156,0.898324093,-0.09494106,0.793117895,-0.04098341,273660.2489,1.069874304,1.486494043,-0.327360224,80.38613753
20772.9008,1.320127775,140216.0428,-0.150622044,-1.140520288,0.621582933,-0.779851407,-0.894429932,201808.8448,-1.221322188,-1.231997932,1.618811207,33.19761125
13075.80582,1.148418468,-74118.61144,0.838117401,1.28072458,-0.5470062,-0.67456073,0.170583214,-19168.15285,-1.324889883,0.662342374,0.371925225,125.1458677
-6167.426393,1.985018643,-48752.44373,0.179955913,0.550256087,-0.074467982,-0.335908168,0.837745607,256853.9953,-2.011434887,0.462177862,-0.128720897,-16.53502288
-4851.134196,1.300021503,-151738.8021,1.023459911,2.93929327,-0.574508687,-0.429363362,0.627672996,172766.6127,0.687773084,0.446945356,-0.000126318,31.91163856
-4549.995853,0.578661189,-336700.2534,0.712086556,-1.074147578,0.837808303,-1.823625039,-0.291677193,-52263.94606,-0.420488961,-0.962012299,0.854165904,-277.9584493
-11717.25034,-0.409893086,-9504.110539,-0.294987542,-0.040925733,-0.873601849,-1.060471842,-0.708770113,-39622.62666,0.682418495,-0.360169163,1.401884917,-23.38413578
-6447.962258,-0.65233427,-113218.2611,-1.626125266,0.236713735,0.295922041,-0.133289071,-0.42355553,-135432.816,0.231140724,-1.330207996,-0.751959909,-113.0441296
-3940.02887,1.299500249,36290.03522,-1.58482942,0.276072299,-0.160630285,-1.207588803,-0.747315765,-523533.5216,-1.310770745,-0.564062264,0.248003123,13.11007775
3061.034453,0.770999372,-110328.7649,1.273353,-0.99061353,-0.481344312,-0.286996027,-0.989589453,67925.0046,0.2776917,3.165129833,-2.026541857,59.75450828
-7139.85339,1.909217352,-25322.41689,0.839916781,-0.681306041,-0.050427854,-0.892977006,0.539379454,-130128.2,-0.205617006,0.937692525,-0.734044291,81.86341328
12610.61536,1.73383888,72027.92045,0.284300477,-0.987390475,0.398274292,0.476977726,0.858050941,234071.7468,-0.700174371,-1.223232067,1.407704128,-39.75804551
-20241.4585,-0.537118105,-109443.0991,-0.653312829,-0.716961686,0.480868705,0.632639198,-1.298067279,133133.549,-0.268051212,0.10271575,0.261156756,-163.0432557
13554.65448,-2.166975723,52559.64721,1.511987402,0.176873684,-1.153518623,-0.931621957,0.209303015,-238225.046,-1.217193431,0.928651504,0.033410001,66.68654917
-11628.45774,1.116150248,-31441.33526,-0.170243002,-0.063318918,1.393123795,0.64713684,-0.943915226,-54458.64098,0.035777165,-0.166734227,-0.056606128,11.90426074
-12936.2985,-0.53508508,34931.79185,-1.404929174,-0.335047896,-0.22559768,0.896030194,-0.095438213,-99000.47823,0.351495454,0.382464594,-0.907448699,19.38290664
7578.279102,-1.562745147,4388.773428,-0.08281723,-0.339199134,0.112844844,-0.413210033,0.168347359,-216017.8575,0.541083512,0.201529043,-0.751603887,-88.39218618
1111.291626,-0.922600518,-11647.25245,1.609208694,1.183143326,1.261756252,0.063421476,0.173644635,-131335.4489,1.009452281,0.719397835,-1.745954531,134.6207484
8540.626316,0.673637955,-48412.49657,0.782022192,-0.213716375,0.122894134,-0.619422448,1.120588418,-228082.7985,0.135453667,-0.141471169,0.832870964,-35.99148137
-80.48194413,0.844390281,101482.2311,-0.347124884,-0.593392558,0.406166703,0.22833184,-1.217275698,-372591.5692,1.352584207,0.303871064,1.264544728,97.081182
-11264.29565,0.789261763,-184470.731,-0.656133652,-0.969305917,-0.812223984,0.754994897,-0.73804392,-226685.1542,-0.830673902,0.374347874,0.16549855,-236.2377546
-21920.17946,-0.686213631,186138.5427,0.462000108,0.481994038,-1.736054333,1.300108044,-0.281038469,-33066.44655,-1.142648003,0.390020375,0.019880072,90.3802791
16016.67277,-1.904823288,118909.9107,-0.279170704,-0.372522656,0.403391057,1.986019724,0.958854638,-92912.15718,1.236976701,0.088630383,-0.17134069,81.47109195
-46.7073125,0.315736821,-124536.3477,2.411660202,-1.252279544,0.830500472,-0.397464093,0.315336724,-1054.459734,-0.152688113,1.620472357,-0.001428546,41.09448983
13476.52432,0.045559061,-104893.2436,-1.538459097,-1.643558569,-1.764928996,0.172172935,-1.378926258,-125922.9544,-1.190491437,-0.025905934,-0.008984225,-108.719071
-8950.676868,-0.665989088,76239.85451,-1.116755297,0.260502621,1.162610728,-0.202435135,1.558775442,-524458.6823,-0.685670775,-0.075465687,0.965371583,38.33664933
851.4212613,-0.023152019,120380.0424,-0.815095268,0.477272512,0.654291037,-0.799604095,0.40652314,300565.38,1.544620276,0.102560541,1.812779972,271.7541491
-9629.820399,-0.118923858,14265.97932,-0.09438854,-0.26604808,-0.143261033,-0.198704401,-0.789637397,127987.4694,0.883148173,0.074177455,-0.56880616,-24.51223217
29.15507056,-0.154779381,-82663.01426,-0.343067781,-1.590007699,0.30703567,-0.095115054,0.020449951,203226.959,-0.565447357,-0.665179323,-0.805195087,-285.2884216
-626.3253186,-0.463590118,-17171.8584,-1.020631864,-0.239307656,-0.276714382,-1.720783928,0.349207464,-13615.4514,1.554114382,0.78826436,-2.243801864,-136.0395526
-5176.81808,-0.156229248,37317.80576,0.708533469,-1.284438577,-0.239479285,-0.819626166,-0.372527019,-72600.54689,-1.075517366,1.028735361,0.94454784,154.047014
20681.41251,0.866803753,56350.60242,-1.105284186,-0.831530384,0.96732084,-0.326166277,-0.988033988,-35870.09952,-0.290082274,-2.228879036,-0.699222582,-267.3191119
-18982.60532,-2.088252985,-143792.6846,0.815440523,0.326988375,0.500147626,-0.563005158,-0.578857373,250767.3395,1.591772173,0.839875785,-0.121423528,-53.97628813
9684.567669,-1.683140843,94692.54281,-1.96580709,-1.074901918,-0.540737647,2.026193658,1.643198382,-37011.26722,-0.485364315,-0.235541165,0.068743465,-98.23373093
-23153.09415,-2.074059499,41187.77783,0.213858776,0.398462141,-0.070605327,0.442379468,0.532591424,-16947.6051,-0.380618895,-0.400816511,0.374744938,57.19001357
8396.859203,0.866650684,-19704.14244,0.091344496,-0.982329858,-0.217267095,-0.110001207,-0.867155189,216455.141,-0.960379761,0.001376826,0.55988538,11.32905779
5919.537043,-0.300183068,-79462.77667,-0.333635446,2.083893394,-0.439288492,0.039664234,0.313170787,69734.63952,0.864968055,-0.655820373,-0.544417083,-101.4878482
12343.14322,-0.987937507,29816.88161,0.184319236,-0.232706646,-0.216548274,0.234676706,0.122790506,89499.75312,-0.092661782,-0.120295508,-1.010738786,-78.89689192
-14357.82981,-0.331492279,-99050.49223,-1.039644884,-0.796796745,-0.427108952,0.463505155,-1.084281309,-102772.1709,1.341872414,-0.54106408,0.312829765,-136.1726747
-8285.300477,-0.37692109,-121384.0566,1.543880637,2.086068234,-0.972866151,-0.444109669,-0.148847683,112372.288,0.351621975,1.556414663,1.115890107,68.90088089
-1667.241175,1.70958978,23658.00679,0.776731946,-0.154923211,1.070973912,-1.967173457,1.843101123,140768.7778,-0.551239689,1.755098152,-0.785165561,225.1294183
9158.84538,-0.585763197,107583.6998,0.610712417,1.309808297,-1.196427776,0.804998255,-0.474903673,-195422.1423,0.548638381,-0.303808408,-1.061842035,107.025982
19201.65943,-0.362498262,1110.640361,0.608795698,-2.019651449,0.968791016,0.016651075,-0.572927411,213640.5344,1.906764963,-0.669381815,-1.230997851,-136.036094
4832.417593,-0.721440408,-93298.86944,0.873146053,0.323211545,-0.502229832,0.255692286,0.967424627,302733.9205,0.185021953,-0.562899329,0.731000203,-156.3128097
-10642.22637,1.310597023,-128002.8679,0.090624703,-1.810059709,-0.152724641,-0.904612437,-1.314970437,-342857.37,0.472149352,0.334045426,0.388163685,-286.9348175
1385.343246,0.307466091,-34478.74747,0.028783365,-0.764558773,0.534951218,-0.180475181,-0.184362746,613452.6156,0.754906688,2.033050848,0.166028033,152.0672085
4705.995747,1.219552318,-61529.37483,0.768483433,-0.186289957,0.072998953,-1.945906422,0.119465697,429356.0938,1.402927566,-0.80451208,-1.485314184,-60.08129762
-6756.503491,-0.082834642,104091.298,0.579215569,-0.111583457,-0.083025732,-0.179167483,-0.612281818,-176220.5795,0.790850396,-0.020706007,1.370207141,127.9164186
-3714.462257,-1.363683013,37553.58302,-0.742981397,-0.251941251,0.745987939,1.382985583,-0.328262837,-120004.2071,-0.54722046,-1.120547427,-0.722221845,-269.7643572
-10429.5055,0.784564041,73727.78044,-0.428027141,-0.2995334,-0.405761824,-0.781011193,-0.58515667,18572.4079,-0.574999288,0.957912488,0.04941071,21.71185516
4707.223274,-0.589087889,220206.1082,0.65159031,-1.326403855,-0.871786441,1.526021062,-0.036593176,438076.2749,-0.121931537,-1.132466048,0.257615246,49.28367605
-8722.496684,0.463011648,-47858.30329,1.05360925,1.743353279,0.960117332,0.114649754,-0.112258597,268755.6424,-0.333310878,0.789858527,0.031183758,59.06901882
-9904.011737,-0.646777281,-192008.5343,0.138933875,0.038762189,0.037923582,-0.028573973,0.427241181,-80620.50731,-0.341587638,-0.25851482,-1.10520436,-294.057825
3433.592014,-0.593801599,60205.13847,1.477374077,-0.342440559,0.59535165,1.172187211,1.214402307,-6342.054489,-0.030909799,-0.807263112,0.395829901,-180.8105837
9096.343918,1.766217832,-107560.2126,-0.827012191,0.565920465,0.35611709,0.663867395,-0.721530804,151245.6367,-0.017077131,0.483835895,0.513318397,-49.37720462
7963.128755,-0.342279191,15509.31369,0.320879603,0.699711814,1.854372701,-0.972782783,-0.628838694,328006.2246,0.659223591,0.881610279,1.512008661,267.845468
-6506.05164,-2.154124441,55961.07132,-0.566220695,-1.2056456,-0.381544842,-0.028514878,1.077336746,-220190.6373,0.765430135,0.283607122,0.05002176,-70.51901788
-5230.111895,0.320285873,-278104.1959,0.357371046,0.144645721,1.10199008,0.520985481,1.655055554,32908.85181,0.266015943,0.325861967,0.520033601,-89.38785723
-13347.41056,0.500061826,-101086.775,0.809612932,0.801307445,0.03927537,1.664969445,1.764715239,-51041.74681,-0.455278913,1.567124876,0.279786071,164.7059195
5267.093781,-0.356797143,-8934.281015,0.380525203,0.378432758,-1.37312368,0.13741545,-0.431061615,-244826.7809,-1.279827106,1.053279995,0.836982022,116.3196832
-14827.95713,-0.293020698,-52096.741,-0.315893902,-0.092557332,-0.565265332,1.131372591,0.079460445,-34561.99102,1.020363749,-0.480636668,0.822872094,-42.95927463
-16970.8705,-0.627788675,-48723.88254,-2.595385307,-0.351632047,-0.409579825,0.58292709,-0.702106292,-337.4625353,0.078452907,0.537831398,-1.127826008,78.07343237
952.517329,0.605256722,-36595.00783,0.260265335,0.467032728,-0.421363855,-0.921840088,1.97766078,190084.9639,0.594585152,-0.554395843,-2.272469719,-58.20783159
-5988.98837,1.67696257,-8855.152539,-0.106954984,0.293636219,0.115606248,-0.962813832,2.198096637,-156028.1482,-0.429676449,-0.541119162,-1.301148444,-27.92457635
8103.102341,0.883426496,-31428.03406,-1.10562973,-0.067505884,1.841120384,1.930702637,-0.386519795,-7366.710283,-0.098687165,1.133329021,-0.123158906,8.735123135
13079.30242,0.560106717,105879.3631,-1.925658499,0.825639626,1.127447105,-1.358665045,-0.766535244,225706.592,0.109916904,0.797434516,0.065323671,168.5327274
-17649.99018,0.648487863,-116171.1614,0.820953367,0.189375707,1.180733424,-0.545972234,-2.295011637,-187946.0413,-0.402762378,0.829744513,-0.888036706,-59.58759355
8872.076595,-0.291850378,153264.0394,-0.741756984,0.504781874,-0.93364341,0.386170911,0.75804917,211373.5172,1.092562929,-0.837732865,-0.777626295,76.77318117
-1422.770303,-1.84731353,93859.23769,-0.45340958,0.985007095,-2.161441251,2.675374137,0.605441424,-9079.086698,-0.62151715,0.376105488,0.749800476,187.9698219
-11742.70982,0.038683358,-75588.39557,0.802461704,-1.204858074,0.563209431,-0.541603377,-1.347813282,-109524.8811,0.237693224,-0.064843312,-1.039074006,-176.0885036
9445.067395,0.223001215,-92173.30726,1.196306594,-1.595405195,0.195582838,-0.153372231,0.502233392,274928.7288,-0.017710702,-2.029329224,-1.235565429,-291.0708756
4806.150545,-0.868756234,138010.2118,-0.351807957,-0.617977306,-0.000306246,-0.589904421,1.768371786,-44928.0812,0.640591107,1.760612053,-0.712694647,249.2249975
-10545.84215,0.867759605,48959.78986,-0.405082925,-0.55228975,1.481051976,0.421580372,0.682673329,-132386.3583,-0.206309365,-0.131805469,-1.125954836,-55.10546702
-3619.011383,-0.472251975,59278.26158,0.13247179,1.978406952,-0.021174708,1.039120159,-0.468401778,207454.6018,0.251210747,2.351629441,-0.296197921,312.4062204
13334.60185,0.332225564,183725.4826,0.105237669,-0.424508715,-0.545772277,0.744958788,-1.256210294,-199253.6543,-1.019958361,-0.617068969,-0.410667331,-30.06908003
-27672.14341,0.797918891,-1056.667501,0.234163621,2.018341294,-0.429381588,0.160940013,-0.286465102,-139060.0399,2.036838173,2.236019726,1.388007918,362.8737979
-11192.99358,-0.312644477,-22154.71219,2.641015851,-0.130974016,-0.150423324,1.019463108,0.068329243,-138745.4395,-0.138692671,-1.105416478,-0.032622434,-77.67497369
4376.721043,-0.870128013,-112472.9982,0.804904421,0.4396741,0.675748524,-0.230058857,-0.574495841,482792.8229,-0.291641045,-1.225086244,1.180439761,-95.27663677
29282.64263,-0.917455599,62959.71452,-0.988949796,0.332569999,-2.340482717,0.240984263,-1.690683375,-404939.9362,-1.42024548,0.150457007,-0.248269293,79.03583631
19203.66474,-0.546615473,157208.1216,-1.16661205,2.6528791,0.306299595,1.316687958,0.298814168,145477.2514,-0.387912807,1.352627954,-0.286054578,230.5899555
-17027.8909,-1.682103508,-30318.90671,0.655439943,-0.121805712,-0.295724821,1.708099597,0.038649692,-207394.6448,0.176328789,1.677674112,-1.081145441,41.14572516
-118.9384133,-0.051851597,183321.0447,1.668023,0.806821107,2.167698557,-0.467261003,-1.464183844,261849.1048,-1.489614322,-1.442950161,-0.574896399,93.46756175
-12441.21937,1.543805876,9196.981718,-0.059123287,-0.211597327,0.955892224,-0.61813188,-0.586504373,-119520.2229,-0.470654266,-1.634405941,-1.374686013,-229.7354972
-4074.043875,-0.352887701,186525.5565,1.726617776,-0.787059733,-1.270957969,-0.853410729,0.047623106,-439518.2458,-1.670491809,0.162880608,1.873476878,117.6889817
-13528.81627,-1.315322146,94580.11306,-0.601817531,-0.45828679,1.278170723,-0.154128486,-1.141052612,-288618.7343,-0.586039672,-1.691082055,0.222219105,-159.0900106
-1463.933166,0.266063381,-19518.77573,-0.025849359,-0.808759024,-1.064205816,-0.963722227,-0.467080158,-279885.2055,2.115385378,-0.341537575,-1.282543375,-114.8193982
-506.0485337,0.329943296,12506.96457,0.211603076,0.748265148,-0.41779204,-0.25546814,-0.144216621,114805.8011,-2.406051944,-0.409438075,-0.625491713,131.5261622
623.2212326,-0.314013287,-153610.174,0.642114374,0.231221898,-0.254616696,1.610515155,-0.530449298,180815.6562,1.380057364,-0.212922493,-0.475313177,-59.45017009
24481.38421,-0.894717474,-17685.92595,1.906543893,1.021862396,0.35774721,1.261083383,-0.312992281,-21965.13634,0.738832832,1.835474066,-0.772154546,43.5598595
11696.48498,1.300941749,99820.28366,1.262669317,-0.702602708,1.164334307,-1.298793781,-0.489188128,260472.063,-0.722651181,-1.524671703,-2.087900491,-8.846819483
4664.191427,0.527067097,24842.6867,-0.915448273,-0.844322937,0.357161216,-0.836466891,-0.296974182,172050.9003,1.753738367,0.549024882,-0.204404658,125.3816596
-9525.84498,-0.202752703,-48184.77721,1.533305585,-1.423689707,-0.312954207,-0.826541892,-0.384700841,-36505.22399,-0.375076427,0.207795724,-0.155146142,-75.14682998
-8496.720579,0.048109621,-13704.43306,-0.820066657,-0.080643269,0.479421384,0.100544225,0.256157291,123676.2799,0.807759402,0.292185323,0.826010554,16.60684356
5339.166552,-0.485984449,-36301.18942,-0.370980711,-1.988681343,-0.57436764,0.429411811,2.776675239,125365.3651,0.14344304,-0.127756019,0.477644051,5.551607245
4110.17112,1.442980915,-39793.35768,-0.871873034,0.654886177,2.048210156,1.960347,-0.375031951,106332.7254,0.900797128,0.022939226,0.117909159,83.64087583
10685.70194,1.719625526,-94524.30552,-0.734400607,-0.329166596,-1.468054944,1.613642785,0.286855754,-17262.95917,0.192874975,-1.036299796,0.158019573,-187.4789552
-3516.237384,-0.109444195,105837.3413,-1.080947213,1.269197985,1.409226814,0.129073333,1.540865894,10431.35467,-2.093120757,-0.022887794,-0.458594385,112.8307906
3974.48008,0.411295201,23282.44012,-1.70216514,0.835225949,-1.218745942,0.722179758,1.034571722,-136784.5059,-0.381950486,1.423417586,0.241224716,79.86357458
12265.41369,0.807138395,48442.96086,0.084008532,-0.149973868,1.738693806,-0.587358009,0.146063455,296737.4967,-0.330186439,-1.363100094,-0.324958516,-67.69003518
3529.044105,-0.546914891,-32032.60786,0.695975167,0.085868493,2.641081953,-0.295945122,0.472219128,-154302.1087,0.684219142,-2.555406208,1.04402455,-136.9624298
-3406.022556,-0.23378287,42349.87216,0.314496306,-0.369682403,2.30126434,-1.389205582,-1.956766064,-227240.1885,-1.045831796,-1.116260423,-0.695161693,-132.2903945
22056.54989,-0.750630444,35276.46792,-0.575128396,-1.144605534,-0.049779673,-0.79308461,0.249125813,130017.0557,0.332570921,0.921067607,0.921542534,61.31642192
-6824.539791,1.14636463,-23553.07801,-0.184782175,-1.397860454,-1.111081633,0.320183934,-0.60622925,157445.3325,-0.864212071,1.854766134,1.867655105,101.3364044
-5574.897916,0.90156308,-45698.15105,-0.710134201,1.129991506,-0.209922089,0.626369811,-0.435989256,597370.3175,0.941687891,1.319991702,0.530377687,216.9131565
12135.16264,-0.655176974,-59784.27726,1.875276115,-0.072430199,-2.229953458,-0.626739781,-0.93299376,159927.9441,1.910863635,-1.228626807,0.829595182,14.48629536
9408.325506,0.702305397,60740.71904,0.572371179,-1.149605917,0.789910698,0.230760496,-0.193804748,241054.2309,0.614793476,0.233966535,-1.407466919,-56.99449779
2513.179834,0.184708079,-24911.10114,-0.104717008,1.162764199,-0.225232185,-0.821500258,0.216812786,-125817.4142,-1.555178082,-0.005345709,-0.55976874,0.88621094
9685.892094,-0.265749058,-179620.7101,0.683396154,-1.266778564,-1.264863823,-2.217149747,-1.603576454,209467.7675,0.318359484,-1.836734874,0.334945182,-173.0055461
-17208.10454,-1.156437639,17837.46211,-2.06438135,-0.142989805,0.933969834,0.47866913,0.097273663,-245304.4655,-0.144458838,-1.082315863,-0.574505113,-219.553427
20607.31477,-1.666135351,-16694.59167,0.660490319,-0.296419619,-1.141271437,-0.458054368,-0.202469322,-250540.4789,0.149631798,1.602735097,-0.107322505,64.10237948
-16555.83171,-1.199118245,40633.54906,-0.344104074,-1.520889428,0.122657127,0.213740396,-0.635342416,463412.7763,-3.126187985,-0.234327844,0.750468959,-75.97842281
-2101.554133,-1.039663025,-121836.9094,0.564980053,1.052942975,0.159371412,0.848612645,-0.156230221,265620.013,1.250499475,-0.34945402,-0.706848141,-22.68270473
,0.376236944,11663.48514,-0.755175368,-0.94860072,0.246591597,0.946293472,1.594082115,477646.9595,-1.439980638,0.898774697,-0.004192034,-5.67525247
-11561.1651,1.146609519,-158409.737,-0.160575637,0.304624393,-1.066638133,1.028847548,-0.31425054,-94696.65658,0.346175738,-0.495033992,-0.35034551,-226.710839
-3961.29669,1.276816157,121023.1408,-0.034100492,-0.242396907,-1.068818378,-1.909095377,-0.239214932,164271.4093,-0.832851666,0.853479588,3.195938373,343.0676232
7927.781076,-0.892143004,104664.7439,0.183980169,-1.762454983,-1.006946911,1.234302424,-1.747279053,-502711.0934,-0.21282473,-0.391838092,-0.898674341,-90.88122793
-21940.06461,0.441962656,-99167.57807,-0.973478408,-0.376397165,1.174683658,0.810517517,-0.019696932,374642.6554,-0.688173847,0.460679692,-0.117191222,32.7289941
-12475.74204,-0.20128521,-108895.0576,-0.000211308,1.054474192,-1.735304777,0.914913244,-0.550401369,282029.5593,1.005557305,0.383119771,-0.227288901,16.43759361
3272.383709,-0.323146274,-132315.3524,0.238081439,1.010693486,0.341061281,1.19565237,0.362765068,-128780.5355,1.868050839,0.064670016,0.528433293,19.28465921
-900.2243981,0.301774707,-91400.13078,1.823126548,-1.552505129,-0.085819909,-0.537028876,1.948734469,-156190.3609,-1.209155973,-0.624559994,-0.422420998,-98.62358118
-250.0345602,0.337279394,-113113.1173,0.05450095,-0.642107877,0.689660412,0.221298784,-0.897486308,149741.2805,-0.616895259,0.939916724,1.436244279,79.2199679
4277.019681,1.000801354,34167.36678,-0.210499527,-0.133233544,-0.603867479,-1.194895899,-0.003433941,-180978.4988,-0.086343204,-1.460204465,-1.247453385,-96.06804974
-1606.822018,-0.293314454,-60.41893418,-1.23444172,1.356456046,-0.445659505,0.75471314,-0.048764656,100604.2094,-0.721655201,-0.878905595,-0.183593609,-16.33505424
10930.83907,1.607894858,-48278.8938,1.508398954,0.969305363,0.732046893,-1.173791674,1.805051818,-199240.5369,1.413315296,1.3010052,0.057250499,159.8943098
4982.543686,0.381550042,74881.52732,1.049832132,1.240233523,-1.225331747,-0.132051841,0.784392687,-86125.06041,1.052372468,0.567166335,0.548787461,225.6413101
-6049.575854,1.021918331,-194765.8176,0.332529994,0.634046895,1.264997872,0.550023062,0.338519668,198407.5009,0.952583916,0.93143144,1.128395095,23.40947668
3566.927628,0.874756023,-106276.0228,-0.507987548,-0.620067802,0.826594991,1.162672466,-0.471745333,-90751.51129,-0.359895784,-0.203248288,0.638860375,-31.38257893
418.5564815,-0.443732146,22398.48742,0.501288455,-0.091495475,-1.059908798,0.451531006,-2.209896,170770.2425,-0.031656073,-0.329584223,-0.805448558,-160.0896214
-18190.2964,-0.949271709,137794.8869,-0.276252125,-0.229374251,-0.450031773,1.15497868,-0.546098378,233794.5948,-1.097736073,-0.126094677,0.40930935,
28032.05375,-0.757186497,18018.59919,-0.809145114,0.321941231,-0.18694299,-0.230826579,1.547747244,226332.3744,-0.526897851,-0.036327735,0.831068493,80.12631263
3153.313861,0.137913625,-97633.64732,0.401466648,-1.108086535,1.84606277,0.287578194,-0.381012831,289209.34,1.577735213,-0.327389772,-0.094750062,-158.1772013
13310.19947,-0.010806467,31103.58732,-0.160746688,1.184794565,2.276277471,0.414464863,-0.340339596,209.1578648,0.409478698,0.434102836,-0.996607966,165.8821566
-19030.92913,-0.640864689,-59479.56086,,-0.929271686,0.7083558,1.685307518,0.128777443,-23362.15598,1.340752228,0.245852438,0.019931145,-65.5264362
-8164.450679,1.409547805,-40258.04598,-0.281889395,0.188256617,-0.250105005,1.111161508,0.406832951,-218245.2777,0.771049425,-0.025591533,-0.002553212,-113.4350299
-11979.65469,1.168242042,38067.3499,0.654633975,0.989807621,-0.71019674,-1.198184818,2.221294634,-80081.73654,-0.602051145,-1.659403578,-2.040733156,-210.3538082
-11065.10457,-0.009010153,60773.95315,0.549487276,-1.04383335,0.231590138,-0.630568375,-0.835119817,34893.01411,-0.848730775,-0.472709687,0.043378237,-127.3535998
24225.8401,-1.142037828,-17457.56754,0.440493515,-0.551293174,-0.774381815,-1.71277186,-0.512670551,-274030.9733,0.181772464,-1.108115566,-0.003077359,-121.4200045
-8470.712965,-1.421069354,81524.93152,2.196011979,-0.174071127,-0.512016036,-1.463709717,0.528904378,265935.6717,0.623114489,-1.870016471,-1.338725301,-137.5443899
-24998.40544,0.850542583,-59831.97702,1.286647392,0.777545079,0.204018968,-0.348766642,-0.970212994,49770.83107,-0.117899617,1.135171837,1.380640091,207.0598833
-5552.997406,0.888469868,-119677.1051,-0.421722279,-1.463858554,0.677040168,0.15050778,0.32575995,-195416.4444,-1.412282796,-0.775185177,-0.484118183,-255.5008887
-7557.852106,-1.601258985,46010.15843,0.471033792,-0.85502416,-2.532454677,0.997651853,0.659509504,-17792.33682,0.188573143,0.412470519,0.290058481,56.08960159
415.736156,0.956705151,10008.59346,0.849610748,-0.376830052,0.397996059,-0.56532204,1.498637216,43368.12009,0.045012173,0.496416784,0.819825438,93.54628846
-2308.042382,1.16519604,23668.24854,-0.380089953,0.386051127,0.103210668,-0.75035108,0.802070749,264681.7762,-0.400756975,2.081637947,0.155608347,310.368497
26592.76206,0.527111493,-13270.66585,0.746360421,-0.153445201,2.242632838,-0.810029585,1.577205905,-130525.2959,-0.808824566,0.880057127,0.371167283,-30.25325601
-4366.758916,-0.883900839,-64111.23507,-0.120726187,-0.379559074,1.162553585,1.188119663,0.910296279,48699.15016,-1.133152319,0.26338042,-0.808600101,121.7275261
-6231.588385,-0.348721486,-83370.67661,2.665926866,-0.968781007,-0.265879569,-0.416806001,0.698938883,8153.269242,0.346656398,-0.113033102,-0.706033073,-166.4823233
19485.16755,-0.44444462,-59396.19977,-1.527169358,-1.149660379,0.240610872,-0.652858634,-0.296916354,42261.27092,-0.045662849,-0.328440483,1.38412904,18.73519041
25695.56064,-1.507567409,173845.4136,0.247922847,-1.034852143,-2.624602723,0.929623568,-0.880384764,575417.8576,-0.341033056,0.730294783,-0.91681427,196.0525374
-9736.79619,-0.313077411,78179.34446,0.561879019,-0.533481605,-1.043009378,-2.565675303,-0.26819306,-79296.73061,-0.378316817,-0.052418058,-0.981348779,100.3841321
-18044.348,-0.081814524,140578.795,-1.05573896,-0.434498749,0.160114083,-1.516447188,1.477218287,-67936.56568,0.899841034,0.625147293,-1.736373487,159.3940316
-10811.22962,-0.164849738,24812.13486,-0.630997006,1.690024195,-0.153229405,0.398205856,0.541045652,147622.9149,-1.346386384,-0.806895493,0.454619848,126.6009741
-12716.18069,1.845854083,-7382.509759,1.464357997,0.800251596,-0.729884907,-1.090348146,1.530736293,-97057.96982,-1.839251376,-0.189202754,0.039851294,-96.35562905
-4800.542282,0.838645927,-40150.65893,1.020783475,1.132756912,1.639846876,-0.947723509,-1.626411523,230574.7912,-0.158840524,0.297996615,0.380562275,-35.92021129
-459.4083724,1.22296245,-42301.40719,-0.250034961,-0.630731626,-0.421190561,1.287249342,-0.831409137,-131035.1289,-1.592934574,-0.590623887,0.269774302,-140.1736881
16779.85953,-1.889838839,112190.8436,1.16518671,0.527680237,-1.983700664,0.061723045,0.172659495,195941.8054,-1.355930276,-1.193697698,-1.129847509,-65.46317177
-635.2939738,1.376397217,193017.0646,-1.035898788,1.579186329,0.682230473,2.254771117,1.107271992,-188397.4435,-1.452354955,-0.404207826,-0.16106928,64.4269782
-1394.524288,0.189392887,82330.71999,-1.059946106,0.712224344,0.248054551,-0.674553062,-2.11480974,-354375.487,-0.303752402,0.510210931,-0.220277447,63.14273986
-9837.312367,-0.392272223,-58247.74594,-0.160007514,1.414072982,-0.134106269,-0.027401561,0.194917882,-191560.868,0.148532765,-0.596377453,0.066050716,-27.18029954
